0,0,35,35,
0,5,35,35,
0,10,35,35,
0,15,35,35,
0,20,35,35,
0,25,35,35,
0,30,35,35,
0,35,35,35,
0,40,35,35,
0,45,35,35,
0,50,35,35,
0,55,35,35,
0,60,35,35,
0,65,35,35,
5,0,35,35,
5,5,35,35,
5,10,35,35,
5,15,35,35,
5,20,35,35,
5,25,35,35,
5,30,35,35,
5,35,35,35,
5,40,35,35,
5,45,35,35,
5,50,35,35,
5,55,35,35,
5,60,35,35,
5,65,35,35,
10,0,35,35,
10,5,35,35,
10,10,35,35,
10,15,35,35,
10,20,35,35,
10,25,35,35,
10,30,35,35,
10,35,35,35,
10,40,35,35,
10,45,35,35,
10,50,35,35,
10,55,35,35,
10,60,35,35,
10,65,35,35,
15,0,35,35,
15,5,35,35,
15,10,35,35,
15,15,35,35,
15,20,35,35,
15,25,35,35,
15,30,35,35,
15,35,35,35,
15,40,35,35,
15,45,35,35,
15,50,35,35,
15,55,35,35,
15,60,35,35,
15,65,35,35,
