0,0,35,35,
0,5,35,35,
0,10,35,35,
0,15,35,35,
0,20,35,35,
0,25,35,35,
0,30,35,35,
0,35,35,35,
0,40,35,35,
0,45,35,35,
0,50,35,35,
0,55,35,35,
0,60,35,35,
0,65,35,35,
5,0,35,35,
5,5,35,35,
5,10,35,35,
5,15,35,35,
5,20,35,35,
5,25,35,35,
5,30,35,35,
5,35,35,35,
5,40,35,35,
5,45,35,35,
5,50,35,35,
5,55,35,35,
5,60,35,35,
5,65,35,35,
10,0,35,35,
10,5,35,35,
10,10,35,35,
10,15,35,35,
10,20,35,35,
10,25,35,35,
10,30,35,35,
10,35,35,35,
10,40,35,35,
10,45,35,35,
10,50,35,35,
10,55,35,35,
10,60,35,35,
10,65,35,35,
15,0,35,35,
15,5,35,35,
15,10,35,35,
15,15,35,35,
15,20,35,35,
15,25,35,35,
15,30,35,35,
15,35,35,35,
15,40,35,35,
15,45,35,35,
15,50,35,35,
15,55,35,35,
15,60,35,35,
15,65,35,35,
20,0,35,35,
20,5,35,35,
20,10,35,35,
20,15,35,35,
20,20,35,35,
20,25,35,35,
20,30,35,35,
20,35,35,35,
20,40,35,35,
20,45,35,35,
20,50,35,35,
20,55,35,35,
20,60,35,35,
20,65,35,35,
25,0,35,35,
25,5,35,35,
25,10,35,35,
25,15,35,35,
25,20,35,35,
25,25,35,35,
25,30,35,35,
25,35,35,35,
25,40,35,35,
25,45,35,35,
25,50,35,35,
25,55,35,35,
25,60,35,35,
25,65,35,35,
30,0,35,35,
30,5,35,35,
30,10,35,35,
30,15,35,35,
30,20,35,35,
30,25,35,35,
30,30,35,35,
30,35,35,35,
30,40,35,35,
30,45,35,35,
30,50,35,35,
30,55,35,35,
30,60,35,35,
30,65,35,35,
35,0,35,35,
35,5,35,35,
35,10,35,35,
35,15,35,35,
35,20,35,35,
35,25,35,35,
35,30,35,35,
35,35,35,35,
35,40,35,35,
35,45,35,35,
35,50,35,35,
35,55,35,35,
35,60,35,35,
35,65,35,35,
40,0,35,35,
40,5,35,35,
40,10,35,35,
40,15,35,35,
40,20,35,35,
40,25,35,35,
40,30,35,35,
40,35,35,35,
40,40,35,35,
40,45,35,35,
40,50,35,35,
40,55,35,35,
40,60,35,35,
40,65,35,35,
45,0,35,35,
45,5,35,35,
45,10,35,35,
45,15,35,35,
45,20,35,35,
45,25,35,35,
45,30,35,35,
45,35,35,35,
45,40,35,35,
45,45,35,35,
45,50,35,35,
45,55,35,35,
45,60,35,35,
45,65,35,35,
50,0,35,35,
50,5,35,35,
50,10,35,35,
50,15,35,35,
50,20,35,35,
50,25,35,35,
50,30,35,35,
50,35,35,35,
50,40,35,35,
50,45,35,35,
50,50,35,35,
50,55,35,35,
50,60,35,35,
50,65,35,35,
55,0,35,35,
55,5,35,35,
55,10,35,35,
55,15,35,35,
55,20,35,35,
55,25,35,35,
55,30,35,35,
55,35,35,35,
55,40,35,35,
55,45,35,35,
55,50,35,35,
55,55,35,35,
55,60,35,35,
55,65,35,35,
60,0,35,35,
60,5,35,35,
60,10,35,35,
60,15,35,35,
60,20,35,35,
60,25,35,35,
60,30,35,35,
60,35,35,35,
60,40,35,35,
60,45,35,35,
60,50,35,35,
60,55,35,35,
60,60,35,35,
60,65,35,35,
65,0,35,35,
65,5,35,35,
65,10,35,35,
65,15,35,35,
65,20,35,35,
65,25,35,35,
65,30,35,35,
65,35,35,35,
65,40,35,35,
65,45,35,35,
65,50,35,35,
65,55,35,35,
65,60,35,35,
65,65,35,35,
