0,0,30,30,
0,5,30,30,
0,10,30,30,
0,15,30,30,
0,20,30,30,
0,25,30,30,
0,30,30,30,
0,35,30,30,
0,40,30,30,
0,45,30,30,
0,50,30,30,
0,55,30,30,
0,60,30,30,
0,65,30,30,
0,70,30,30,
5,0,30,30,
5,5,30,30,
5,10,30,30,
5,15,30,30,
5,20,30,30,
5,25,30,30,
5,30,30,30,
5,35,30,30,
5,40,30,30,
5,45,30,30,
5,50,30,30,
5,55,30,30,
5,60,30,30,
5,65,30,30,
5,70,30,30,
10,0,30,30,
10,5,30,30,
10,10,30,30,
10,15,30,30,
10,20,30,30,
10,25,30,30,
10,30,30,30,
10,35,30,30,
10,40,30,30,
10,45,30,30,
10,50,30,30,
10,55,30,30,
10,60,30,30,
10,65,30,30,
10,70,30,30,
15,0,30,30,
15,5,30,30,
15,10,30,30,
15,15,30,30,
15,20,30,30,
15,25,30,30,
15,30,30,30,
15,35,30,30,
15,40,30,30,
15,45,30,30,
15,50,30,30,
15,55,30,30,
15,60,30,30,
15,65,30,30,
15,70,30,30,
20,0,30,30,
20,5,30,30,
20,10,30,30,
20,15,30,30,
20,20,30,30,
20,25,30,30,
20,30,30,30,
20,35,30,30,
20,40,30,30,
20,45,30,30,
20,50,30,30,
20,55,30,30,
20,60,30,30,
20,65,30,30,
20,70,30,30,
