0,0,10,10,
0,5,10,10,
0,10,10,10,
0,15,10,10,
0,20,10,10,
0,25,10,10,
0,30,10,10,
0,35,10,10,
0,40,10,10,
0,45,10,10,
0,50,10,10,
0,55,10,10,
0,60,10,10,
0,65,10,10,
0,70,10,10,
0,75,10,10,
0,80,10,10,
0,85,10,10,
0,90,10,10,
5,0,10,10,
5,5,10,10,
5,10,10,10,
5,15,10,10,
5,20,10,10,
5,25,10,10,
5,30,10,10,
5,35,10,10,
5,40,10,10,
5,45,10,10,
5,50,10,10,
5,55,10,10,
5,60,10,10,
5,65,10,10,
5,70,10,10,
5,75,10,10,
5,80,10,10,
5,85,10,10,
5,90,10,10,
10,0,10,10,
10,5,10,10,
10,10,10,10,
10,15,10,10,
10,20,10,10,
10,25,10,10,
10,30,10,10,
10,35,10,10,
10,40,10,10,
10,45,10,10,
10,50,10,10,
10,55,10,10,
10,60,10,10,
10,65,10,10,
10,70,10,10,
10,75,10,10,
10,80,10,10,
10,85,10,10,
10,90,10,10,
15,0,10,10,
15,5,10,10,
15,10,10,10,
15,15,10,10,
15,20,10,10,
15,25,10,10,
15,30,10,10,
15,35,10,10,
15,40,10,10,
15,45,10,10,
15,50,10,10,
15,55,10,10,
15,60,10,10,
15,65,10,10,
15,70,10,10,
15,75,10,10,
15,80,10,10,
15,85,10,10,
15,90,10,10,
20,0,10,10,
20,5,10,10,
20,10,10,10,
20,15,10,10,
20,20,10,10,
20,25,10,10,
20,30,10,10,
20,35,10,10,
20,40,10,10,
20,45,10,10,
20,50,10,10,
20,55,10,10,
20,60,10,10,
20,65,10,10,
20,70,10,10,
20,75,10,10,
20,80,10,10,
20,85,10,10,
20,90,10,10,
25,0,10,10,
25,5,10,10,
25,10,10,10,
25,15,10,10,
25,20,10,10,
25,25,10,10,
25,30,10,10,
25,35,10,10,
25,40,10,10,
25,45,10,10,
25,50,10,10,
25,55,10,10,
25,60,10,10,
25,65,10,10,
25,70,10,10,
25,75,10,10,
25,80,10,10,
25,85,10,10,
25,90,10,10,
30,0,10,10,
30,5,10,10,
30,10,10,10,
30,15,10,10,
30,20,10,10,
30,25,10,10,
30,30,10,10,
30,35,10,10,
30,40,10,10,
30,45,10,10,
30,50,10,10,
30,55,10,10,
30,60,10,10,
30,65,10,10,
30,70,10,10,
30,75,10,10,
30,80,10,10,
30,85,10,10,
30,90,10,10,
35,0,10,10,
35,5,10,10,
35,10,10,10,
35,15,10,10,
35,20,10,10,
35,25,10,10,
35,30,10,10,
35,35,10,10,
35,40,10,10,
35,45,10,10,
35,50,10,10,
35,55,10,10,
35,60,10,10,
35,65,10,10,
35,70,10,10,
35,75,10,10,
35,80,10,10,
35,85,10,10,
35,90,10,10,
40,0,10,10,
40,5,10,10,
40,10,10,10,
40,15,10,10,
40,20,10,10,
40,25,10,10,
40,30,10,10,
40,35,10,10,
40,40,10,10,
40,45,10,10,
40,50,10,10,
40,55,10,10,
40,60,10,10,
40,65,10,10,
40,70,10,10,
40,75,10,10,
40,80,10,10,
40,85,10,10,
40,90,10,10,
