0,0,15,15,
0,5,15,15,
0,10,15,15,
0,15,15,15,
0,20,15,15,
0,25,15,15,
0,30,15,15,
0,35,15,15,
0,40,15,15,
0,45,15,15,
0,50,15,15,
0,55,15,15,
0,60,15,15,
0,65,15,15,
0,70,15,15,
0,75,15,15,
0,80,15,15,
0,85,15,15,
5,0,15,15,
5,5,15,15,
5,10,15,15,
5,15,15,15,
5,20,15,15,
5,25,15,15,
5,30,15,15,
5,35,15,15,
5,40,15,15,
5,45,15,15,
5,50,15,15,
5,55,15,15,
5,60,15,15,
5,65,15,15,
5,70,15,15,
5,75,15,15,
5,80,15,15,
5,85,15,15,
10,0,15,15,
10,5,15,15,
10,10,15,15,
10,15,15,15,
10,20,15,15,
10,25,15,15,
10,30,15,15,
10,35,15,15,
10,40,15,15,
10,45,15,15,
10,50,15,15,
10,55,15,15,
10,60,15,15,
10,65,15,15,
10,70,15,15,
10,75,15,15,
10,80,15,15,
10,85,15,15,
15,0,15,15,
15,5,15,15,
15,10,15,15,
15,15,15,15,
15,20,15,15,
15,25,15,15,
15,30,15,15,
15,35,15,15,
15,40,15,15,
15,45,15,15,
15,50,15,15,
15,55,15,15,
15,60,15,15,
15,65,15,15,
15,70,15,15,
15,75,15,15,
15,80,15,15,
15,85,15,15,
20,0,15,15,
20,5,15,15,
20,10,15,15,
20,15,15,15,
20,20,15,15,
20,25,15,15,
20,30,15,15,
20,35,15,15,
20,40,15,15,
20,45,15,15,
20,50,15,15,
20,55,15,15,
20,60,15,15,
20,65,15,15,
20,70,15,15,
20,75,15,15,
20,80,15,15,
20,85,15,15,
25,0,15,15,
25,5,15,15,
25,10,15,15,
25,15,15,15,
25,20,15,15,
25,25,15,15,
25,30,15,15,
25,35,15,15,
25,40,15,15,
25,45,15,15,
25,50,15,15,
25,55,15,15,
25,60,15,15,
25,65,15,15,
25,70,15,15,
25,75,15,15,
25,80,15,15,
25,85,15,15,
30,0,15,15,
30,5,15,15,
30,10,15,15,
30,15,15,15,
30,20,15,15,
30,25,15,15,
30,30,15,15,
30,35,15,15,
30,40,15,15,
30,45,15,15,
30,50,15,15,
30,55,15,15,
30,60,15,15,
30,65,15,15,
30,70,15,15,
30,75,15,15,
30,80,15,15,
30,85,15,15,
35,0,15,15,
35,5,15,15,
35,10,15,15,
35,15,15,15,
35,20,15,15,
35,25,15,15,
35,30,15,15,
35,35,15,15,
35,40,15,15,
35,45,15,15,
35,50,15,15,
35,55,15,15,
35,60,15,15,
35,65,15,15,
35,70,15,15,
35,75,15,15,
35,80,15,15,
35,85,15,15,
40,0,15,15,
40,5,15,15,
40,10,15,15,
40,15,15,15,
40,20,15,15,
40,25,15,15,
40,30,15,15,
40,35,15,15,
40,40,15,15,
40,45,15,15,
40,50,15,15,
40,55,15,15,
40,60,15,15,
40,65,15,15,
40,70,15,15,
40,75,15,15,
40,80,15,15,
40,85,15,15,
45,0,15,15,
45,5,15,15,
45,10,15,15,
45,15,15,15,
