0,0,40,40,
0,5,40,40,
0,10,40,40,
0,15,40,40,
0,20,40,40,
0,25,40,40,
0,30,40,40,
0,35,40,40,
0,40,40,40,
0,45,40,40,
0,50,40,40,
0,55,40,40,
0,60,40,40,
5,0,40,40,
5,5,40,40,
5,10,40,40,
5,15,40,40,
5,20,40,40,
5,25,40,40,
5,30,40,40,
5,35,40,40,
5,40,40,40,
5,45,40,40,
5,50,40,40,
5,55,40,40,
5,60,40,40,
10,0,40,40,
10,5,40,40,
10,10,40,40,
10,15,40,40,
10,20,40,40,
10,25,40,40,
10,30,40,40,
10,35,40,40,
10,40,40,40,
10,45,40,40,
10,50,40,40,
10,55,40,40,
10,60,40,40,
15,0,40,40,
15,5,40,40,
15,10,40,40,
15,15,40,40,
15,20,40,40,
15,25,40,40,
15,30,40,40,
15,35,40,40,
15,40,40,40,
15,45,40,40,
15,50,40,40,
15,55,40,40,
15,60,40,40,
20,0,40,40,
20,5,40,40,
20,10,40,40,
20,15,40,40,
20,20,40,40,
20,25,40,40,
20,30,40,40,
20,35,40,40,
20,40,40,40,
20,45,40,40,
20,50,40,40,
20,55,40,40,
20,60,40,40,
25,0,40,40,
25,5,40,40,
25,10,40,40,
25,15,40,40,
25,20,40,40,
25,25,40,40,
25,30,40,40,
25,35,40,40,
25,40,40,40,
25,45,40,40,
25,50,40,40,
25,55,40,40,
25,60,40,40,
30,0,40,40,
30,5,40,40,
30,10,40,40,
30,15,40,40,
30,20,40,40,
30,25,40,40,
30,30,40,40,
30,35,40,40,
30,40,40,40,
30,45,40,40,
30,50,40,40,
30,55,40,40,
30,60,40,40,
35,0,40,40,
35,5,40,40,
35,10,40,40,
35,15,40,40,
35,20,40,40,
35,25,40,40,
35,30,40,40,
35,35,40,40,
35,40,40,40,
35,45,40,40,
35,50,40,40,
35,55,40,40,
35,60,40,40,
40,0,40,40,
40,5,40,40,
40,10,40,40,
40,15,40,40,
40,20,40,40,
40,25,40,40,
40,30,40,40,
40,35,40,40,
40,40,40,40,
40,45,40,40,
40,50,40,40,
40,55,40,40,
40,60,40,40,
45,0,40,40,
45,5,40,40,
45,10,40,40,
45,15,40,40,
45,20,40,40,
45,25,40,40,
45,30,40,40,
45,35,40,40,
45,40,40,40,
45,45,40,40,
45,50,40,40,
45,55,40,40,
45,60,40,40,
50,0,40,40,
50,5,40,40,
50,10,40,40,
50,15,40,40,
50,20,40,40,
50,25,40,40,
50,30,40,40,
50,35,40,40,
50,40,40,40,
50,45,40,40,
50,50,40,40,
50,55,40,40,
50,60,40,40,
55,0,40,40,
55,5,40,40,
55,10,40,40,
55,15,40,40,
55,20,40,40,
55,25,40,40,
55,30,40,40,
55,35,40,40,
55,40,40,40,
55,45,40,40,
55,50,40,40,
55,55,40,40,
55,60,40,40,
60,0,40,40,
60,5,40,40,
60,10,40,40,
60,15,40,40,
60,20,40,40,
60,25,40,40,
60,30,40,40,
60,35,40,40,
60,40,40,40,
60,45,40,40,
60,50,40,40,
60,55,40,40,
60,60,40,40,
