0,0,20,20,
0,5,20,20,
0,10,20,20,
0,15,20,20,
0,20,20,20,
0,25,20,20,
0,30,20,20,
0,35,20,20,
0,40,20,20,
0,45,20,20,
0,50,20,20,
0,55,20,20,
0,60,20,20,
0,65,20,20,
0,70,20,20,
0,75,20,20,
0,80,20,20,
5,0,20,20,
5,5,20,20,
5,10,20,20,
5,15,20,20,
5,20,20,20,
5,25,20,20,
5,30,20,20,
5,35,20,20,
5,40,20,20,
5,45,20,20,
5,50,20,20,
5,55,20,20,
5,60,20,20,
5,65,20,20,
5,70,20,20,
5,75,20,20,
5,80,20,20,
10,0,20,20,
10,5,20,20,
10,10,20,20,
10,15,20,20,
10,20,20,20,
10,25,20,20,
10,30,20,20,
10,35,20,20,
10,40,20,20,
10,45,20,20,
10,50,20,20,
10,55,20,20,
10,60,20,20,
10,65,20,20,
10,70,20,20,
10,75,20,20,
10,80,20,20,
15,0,20,20,
15,5,20,20,
15,10,20,20,
15,15,20,20,
15,20,20,20,
15,25,20,20,
15,30,20,20,
15,35,20,20,
15,40,20,20,
15,45,20,20,
15,50,20,20,
15,55,20,20,
15,60,20,20,
15,65,20,20,
15,70,20,20,
15,75,20,20,
15,80,20,20,
20,0,20,20,
20,5,20,20,
20,10,20,20,
20,15,20,20,
20,20,20,20,
20,25,20,20,
20,30,20,20,
20,35,20,20,
20,40,20,20,
20,45,20,20,
20,50,20,20,
20,55,20,20,
20,60,20,20,
20,65,20,20,
20,70,20,20,
20,75,20,20,
20,80,20,20,
25,0,20,20,
25,5,20,20,
25,10,20,20,
25,15,20,20,
25,20,20,20,
25,25,20,20,
25,30,20,20,
25,35,20,20,
25,40,20,20,
25,45,20,20,
25,50,20,20,
25,55,20,20,
25,60,20,20,
25,65,20,20,
25,70,20,20,
25,75,20,20,
25,80,20,20,
30,0,20,20,
30,5,20,20,
30,10,20,20,
30,15,20,20,
30,20,20,20,
30,25,20,20,
30,30,20,20,
30,35,20,20,
30,40,20,20,
30,45,20,20,
30,50,20,20,
30,55,20,20,
30,60,20,20,
30,65,20,20,
30,70,20,20,
30,75,20,20,
30,80,20,20,
